    48    0.13831E+04    0.10355E+00    0.00000E+00    0.75559E+00    0.13266E-06    0.90523E-03   -0.12354E-05
    49    0.14033E+04    0.11065E+00    0.00000E+00    0.58552E+00    0.13215E-06    0.88532E-03   -0.12020E-05
    50    0.14238E+04    0.11803E+00    0.00000E+00    0.40164E+00    0.13161E-06    0.86606E-03   -0.11587E-05
    51    0.14446E+04    0.12570E+00    0.00000E+00    0.20553E+00    0.13106E-06    0.84742E-03   -0.11126E-05
    52    0.14656E+04    0.13366E+00    0.00000E+00   -0.26326E-02    0.13049E-06    0.82935E-03   -0.10703E-05
    53    0.14866E+04    0.14192E+00    0.00000E+00   -0.22309E+00    0.12990E-06    0.81184E-03   -0.10381E-05
    54    0.15078E+04    0.15046E+00    0.00000E+00   -0.45577E+00    0.12931E-06    0.79487E-03   -0.10201E-05
    55    0.15291E+04    0.15929E+00    0.00000E+00   -0.70077E+00    0.12870E-06    0.77846E-03   -0.10200E-05
    56    0.15507E+04    0.16840E+00    0.00000E+00   -0.95926E+00    0.12808E-06    0.76261E-03   -0.10386E-05
    57    0.15726E+04    0.17780E+00    0.00000E+00   -0.12325E+01    0.12745E-06    0.74722E-03   -0.10657E-05
    58    0.15948E+04    0.18748E+00    0.00000E+00   -0.15195E+01    0.12681E-06    0.73219E-03   -0.10883E-05
    59    0.16170E+04    0.19745E+00    0.00000E+00   -0.18188E+01    0.12616E-06    0.71747E-03   -0.10970E-05
    60    0.16394E+04    0.20771E+00    0.00000E+00   -0.21307E+01    0.12551E-06    0.70308E-03   -0.10977E-05
    61    0.16620E+04    0.21824E+00    0.00000E+00   -0.24561E+01    0.12485E-06    0.68909E-03   -0.11000E-05
    62    0.16849E+04    0.22905E+00    0.00000E+00   -0.27954E+01    0.12418E-06    0.67555E-03   -0.11094E-05
    63    0.17080E+04    0.24012E+00    0.00000E+00   -0.31480E+01    0.12350E-06    0.66239E-03   -0.11163E-05
    64    0.17312E+04    0.25144E+00    0.00000E+00   -0.35129E+01    0.12282E-06    0.64956E-03   -0.11075E-05
    65    0.17547E+04    0.26303E+00    0.00000E+00   -0.38895E+01    0.12214E-06    0.63699E-03   -0.10748E-05
    66    0.17784E+04    0.27486E+00    0.00000E+00   -0.42783E+01    0.12145E-06    0.62474E-03   -0.10323E-05
    67    0.18023E+04    0.28694E+00    0.00000E+00   -0.46802E+01    0.12076E-06    0.61286E-03   -0.99927E-06
    68    0.18266E+04    0.29927E+00    0.00000E+00   -0.50960E+01    0.12007E-06    0.60140E-03   -0.98996E-06
    69    0.18512E+04    0.31183E+00    0.00000E+00   -0.55248E+01    0.11937E-06    0.59030E-03   -0.99789E-06
    70    0.18760E+04    0.32461E+00    0.00000E+00   -0.59658E+01    0.11868E-06    0.57950E-03   -0.10115E-05
    71    0.19011E+04    0.33760E+00    0.00000E+00   -0.64188E+01    0.11798E-06    0.56892E-03   -0.10211E-05
    72    0.19266E+04    0.35081E+00    0.00000E+00   -0.68838E+01    0.11728E-06    0.55856E-03   -0.10254E-05
    73    0.19523E+04    0.36423E+00    0.00000E+00   -0.73609E+01    0.11657E-06    0.54842E-03   -0.10250E-05
    74    0.19783E+04    0.37786E+00    0.00000E+00   -0.78494E+01    0.11587E-06    0.53849E-03   -0.10206E-05
    75    0.20044E+04    0.39167E+00    0.00000E+00   -0.83490E+01    0.11517E-06    0.52878E-03   -0.10126E-05
    76    0.20305E+04    0.40565E+00    0.00000E+00   -0.88584E+01    0.11447E-06    0.51928E-03   -0.10019E-05
    77    0.20567E+04    0.41980E+00    0.00000E+00   -0.93760E+01    0.11377E-06    0.50999E-03   -0.98886E-06
    78    0.20828E+04    0.43410E+00    0.00000E+00   -0.99042E+01    0.11307E-06    0.50091E-03   -0.97424E-06
    79    0.21092E+04    0.44854E+00    0.00000E+00   -0.10442E+02    0.11237E-06    0.49205E-03   -0.95862E-06
    80    0.21358E+04    0.46311E+00    0.00000E+00   -0.10989E+02    0.11167E-06    0.48340E-03   -0.94263E-06
    81    0.21629E+04    0.47779E+00    0.00000E+00   -0.11547E+02    0.11097E-06    0.47496E-03   -0.92678E-06
    82    0.21903E+04    0.49260E+00    0.00000E+00   -0.12115E+02    0.11028E-06    0.46672E-03   -0.91121E-06
    83    0.22181E+04    0.50750E+00    0.00000E+00   -0.12693E+02    0.10958E-06    0.45868E-03   -0.89597E-06
    84    0.22462E+04    0.52248E+00    0.00000E+00   -0.13278E+02    0.10889E-06    0.45084E-03   -0.88109E-06
    85    0.22746E+04    0.53753E+00    0.00000E+00   -0.13872E+02    0.10820E-06    0.44317E-03   -0.86662E-06
    86    0.23033E+04    0.55265E+00    0.00000E+00   -0.14473E+02    0.10752E-06    0.43568E-03   -0.85261E-06
    87    0.23322E+04    0.56781E+00    0.00000E+00   -0.15080E+02    0.10683E-06    0.42837E-03   -0.83910E-06
    88    0.23612E+04    0.58301E+00    0.00000E+00   -0.15693E+02    0.10615E-06    0.42121E-03   -0.82613E-06
    89    0.23905E+04    0.59822E+00    0.00000E+00   -0.16311E+02    0.10547E-06    0.41421E-03   -0.81375E-06
    90    0.24200E+04    0.61344E+00    0.00000E+00   -0.16935E+02    0.10480E-06    0.40737E-03   -0.80199E-06
    91    0.24496E+04    0.62865E+00    0.00000E+00   -0.17563E+02    0.10413E-06    0.40067E-03   -0.79088E-06
    92    0.24795E+04    0.64384E+00    0.00000E+00   -0.18196E+02    0.10346E-06    0.39410E-03   -0.78036E-06
    93    0.25096E+04    0.65899E+00    0.00000E+00   -0.18834E+02    0.10279E-06    0.38768E-03   -0.77034E-06
    94    0.25398E+04    0.67409E+00    0.00000E+00   -0.19477E+02    0.10213E-06    0.38139E-03   -0.76073E-06
    95    0.25703E+04    0.68913E+00    0.00000E+00   -0.20122E+02    0.10147E-06    0.37523E-03   -0.75144E-06
    96    0.26009E+04    0.70409E+00    0.00000E+00   -0.20772E+02    0.10082E-06    0.36919E-03   -0.74238E-06
    97    0.26319E+04    0.71896E+00    0.00000E+00   -0.21423E+02    0.10016E-06    0.36328E-03   -0.73348E-06
    98    0.26630E+04    0.73372E+00    0.00000E+00   -0.22077E+02    0.99517E-07    0.35748E-03   -0.72464E-06
    99    0.26943E+04    0.74836E+00    0.00000E+00   -0.22734E+02    0.98873E-07    0.35181E-03   -0.71578E-06
   100    0.27260E+04    0.76287E+00    0.00000E+00   -0.23390E+02    0.98233E-07    0.34624E-03   -0.70681E-06
   101    0.27577E+04    0.77726E+00    0.00000E+00   -0.24048E+02    0.97597E-07    0.34079E-03   -0.69766E-06
   102    0.27897E+04    0.79143E+00    0.00000E+00   -0.24705E+02    0.96965E-07    0.33544E-03   -0.68832E-06
   103    0.28220E+04    0.80545E+00    0.00000E+00   -0.25362E+02    0.96338E-07    0.33020E-03   -0.67883E-06
   104    0.28544E+04    0.81925E+00    0.00000E+00   -0.26017E+02    0.95714E-07    0.32506E-03   -0.66918E-06
   105    0.28870E+04    0.83289E+00    0.00000E+00   -0.26671E+02    0.95094E-07    0.32002E-03   -0.65939E-06
   106    0.29198E+04    0.84630E+00    0.00000E+00   -0.27323E+02    0.94479E-07    0.31508E-03   -0.64949E-06
   107    0.29528E+04    0.85942E+00    0.00000E+00   -0.27972E+02    0.93868E-07    0.31024E-03   -0.63948E-06
   108    0.29859E+04    0.87238E+00    0.00000E+00   -0.28618E+02    0.93261E-07    0.30549E-03   -0.62938E-06
   109    0.30193E+04    0.88504E+00    0.00000E+00   -0.29259E+02    0.92658E-07    0.30084E-03   -0.61921E-06
   110    0.30528E+04    0.89740E+00    0.00000E+00   -0.29896E+02    0.92059E-07    0.29627E-03   -0.60898E-06
   111    0.30863E+04    0.90953E+00    0.00000E+00   -0.30528E+02    0.91465E-07    0.29180E-03   -0.59870E-06
   112    0.31201E+04    0.92128E+00    0.00000E+00   -0.31155E+02    0.90875E-07    0.28741E-03   -0.58839E-06
   113    0.31540E+04    0.93280E+00    0.00000E+00   -0.31775E+02    0.90289E-07    0.28311E-03   -0.57807E-06
   114    0.31880E+04    0.94395E+00    0.00000E+00   -0.32390E+02    0.89708E-07    0.27889E-03   -0.56775E-06
   115    0.32222E+04    0.95479E+00    0.00000E+00   -0.32997E+02    0.89131E-07    0.27475E-03   -0.55743E-06
   116    0.32563E+04    0.96525E+00    0.00000E+00   -0.33596E+02    0.88558E-07    0.27068E-03   -0.54712E-06
   117    0.32907E+04    0.97533E+00    0.00000E+00   -0.34187E+02    0.87990E-07    0.26670E-03   -0.53682E-06
   118    0.33252E+04    0.98510E+00    0.00000E+00   -0.34771E+02    0.87426E-07    0.26279E-03   -0.52654E-06
   119    0.33597E+04    0.99450E+00    0.00000E+00   -0.35344E+02    0.86867E-07    0.25896E-03   -0.51627E-06
   120    0.33944E+04    0.10034E+01    0.00000E+00   -0.35908E+02    0.86312E-07    0.25520E-03   -0.50603E-06
   121    0.34291E+04    0.10121E+01    0.00000E+00   -0.36461E+02    0.85761E-07    0.25151E-03   -0.49581E-06
   122    0.34638E+04    0.10203E+01    0.00000E+00   -0.37003E+02    0.85215E-07    0.24788E-03   -0.48562E-06
   123    0.34987E+04    0.10280E+01    0.00000E+00   -0.37534E+02    0.84672E-07    0.24433E-03   -0.47547E-06
   124    0.35336E+04    0.10353E+01    0.00000E+00   -0.38053E+02    0.84135E-07    0.24083E-03   -0.46534E-06
   125    0.35686E+04    0.10422E+01    0.00000E+00   -0.38559E+02    0.83601E-07    0.23741E-03   -0.45526E-06
   126    0.36037E+04    0.10487E+01    0.00000E+00   -0.39052E+02    0.83072E-07    0.23404E-03   -0.44522E-06
   127    0.36387E+04    0.10547E+01    0.00000E+00   -0.39532E+02    0.82547E-07    0.23073E-03   -0.43523E-06
   128    0.36738E+04    0.10602E+01    0.00000E+00   -0.39997E+02    0.82027E-07    0.22748E-03   -0.42529E-06
   129    0.37089E+04    0.10653E+01    0.00000E+00   -0.40448E+02    0.81511E-07    0.22429E-03   -0.41541E-06
   130    0.37440E+04    0.10699E+01    0.00000E+00   -0.40882E+02    0.80999E-07    0.22116E-03   -0.40559E-06
   131    0.37791E+04    0.10740E+01    0.00000E+00   -0.41302E+02    0.80491E-07    0.21808E-03   -0.39584E-06
   132    0.38143E+04    0.10777E+01    0.00000E+00   -0.41705E+02    0.79987E-07    0.21506E-03   -0.38617E-06
   133    0.38493E+04    0.10809E+01    0.00000E+00   -0.42092E+02    0.79488E-07    0.21209E-03   -0.37657E-06
   134    0.38844E+04    0.10836E+01    0.00000E+00   -0.42461E+02    0.78993E-07    0.20917E-03   -0.36707E-06
   135    0.39195E+04    0.10859E+01    0.00000E+00   -0.42813E+02    0.78502E-07    0.20631E-03   -0.35766E-06
   136    0.39545E+04    0.10876E+01    0.00000E+00   -0.43146E+02    0.78015E-07    0.20349E-03   -0.34835E-06
   137    0.39894E+04    0.10888E+01    0.00000E+00   -0.43461E+02    0.77532E-07    0.20073E-03   -0.33915E-06
   138    0.40243E+04    0.10896E+01    0.00000E+00   -0.43756E+02    0.77053E-07    0.19801E-03   -0.33005E-06
   139    0.40590E+04    0.10899E+01    0.00000E+00   -0.44032E+02    0.76578E-07    0.19534E-03   -0.32107E-06
   140    0.40937E+04    0.10897E+01    0.00000E+00   -0.44287E+02    0.76107E-07    0.19272E-03   -0.31222E-06
   141    0.41283E+04    0.10890E+01    0.00000E+00   -0.44522E+02    0.75640E-07    0.19014E-03   -0.30350E-06
   142    0.41627E+04    0.10879E+01    0.00000E+00   -0.44736E+02    0.75177E-07    0.18761E-03   -0.29491E-06
   143    0.41971E+04    0.10862E+01    0.00000E+00   -0.44928E+02    0.74718E-07    0.18512E-03   -0.28646E-06
   144    0.42312E+04    0.10841E+01    0.00000E+00   -0.45099E+02    0.74263E-07    0.18268E-03   -0.27816E-06
   145    0.42652E+04    0.10815E+01    0.00000E+00   -0.45248E+02    0.73812E-07    0.18028E-03   -0.27001E-06
   146    0.42991E+04    0.10785E+01    0.00000E+00   -0.45373E+02    0.73365E-07    0.17792E-03   -0.26202E-06
   147    0.43328E+04    0.10750E+01    0.00000E+00   -0.45475E+02    0.72922E-07    0.17559E-03   -0.25420E-06
   148    0.43662E+04    0.10711E+01    0.00000E+00   -0.45554E+02    0.72482E-07    0.17331E-03   -0.24654E-06
   149    0.43995E+04    0.10667E+01    0.00000E+00   -0.45610E+02    0.72046E-07    0.17107E-03   -0.23906E-06
   150    0.44326E+04    0.10619E+01    0.00000E+00   -0.45641E+02    0.71614E-07    0.16886E-03   -0.23177E-06
   151    0.44654E+04    0.10567E+01    0.00000E+00   -0.45648E+02    0.71186E-07    0.16669E-03   -0.22466E-06
   152    0.44980E+04    0.10509E+01    0.00000E+00   -0.45631E+02    0.70762E-07    0.16455E-03   -0.21774E-06
   153    0.45304E+04    0.10449E+01    0.00000E+00   -0.45589E+02    0.70341E-07    0.16245E-03   -0.21102E-06
   154    0.45626E+04    0.10385E+01    0.00000E+00   -0.45521E+02    0.69924E-07    0.16038E-03   -0.20447E-06
   155    0.45946E+04    0.10316E+01    0.00000E+00   -0.45429E+02    0.69511E-07    0.15834E-03   -0.19809E-06
   156    0.46263E+04    0.10244E+01    0.00000E+00   -0.45311E+02    0.69101E-07    0.15634E-03   -0.19188E-06
   157    0.46578E+04    0.10168E+01    0.00000E+00   -0.45168E+02    0.68695E-07    0.15437E-03   -0.18583E-06
   158    0.46891E+04    0.10089E+01    0.00000E+00   -0.44999E+02    0.68292E-07    0.15244E-03   -0.17993E-06
   159    0.47202E+04    0.10007E+01    0.00000E+00   -0.44804E+02    0.67893E-07    0.15053E-03   -0.17418E-06
   160    0.47510E+04    0.99209E+00    0.00000E+00   -0.44582E+02    0.67497E-07    0.14866E-03   -0.16856E-06
   161    0.47816E+04    0.98325E+00    0.00000E+00   -0.44335E+02    0.67105E-07    0.14682E-03   -0.16307E-06
   162    0.48119E+04    0.97410E+00    0.00000E+00   -0.44062E+02    0.66716E-07    0.14501E-03   -0.15770E-06
   163    0.48420E+04    0.96473E+00    0.00000E+00   -0.43761E+02    0.66331E-07    0.14322E-03   -0.15245E-06
   164    0.48717E+04    0.95506E+00    0.00000E+00   -0.43433E+02    0.65949E-07    0.14147E-03   -0.14731E-06
   165    0.49012E+04    0.94523E+00    0.00000E+00   -0.43079E+02    0.65570E-07    0.13975E-03   -0.14227E-06
   166    0.49302E+04    0.93517E+00    0.00000E+00   -0.42697E+02    0.65195E-07    0.13805E-03   -0.13732E-06
   167    0.49591E+04    0.92488E+00    0.00000E+00   -0.42288E+02    0.64822E-07    0.13639E-03   -0.13247E-06
   168    0.49875E+04    0.91452E+00    0.00000E+00   -0.41852E+02    0.64453E-07    0.13475E-03   -0.12769E-06
   169    0.50157E+04    0.90393E+00    0.00000E+00   -0.41388E+02    0.64088E-07    0.13314E-03   -0.12298E-06
   170    0.50433E+04    0.89333E+00    0.00000E+00   -0.40896E+02    0.63725E-07    0.13156E-03   -0.11834E-06
   171    0.50707E+04    0.88259E+00    0.00000E+00   -0.40377E+02    0.63366E-07    0.13000E-03   -0.11375E-06
   172    0.50976E+04    0.87177E+00    0.00000E+00   -0.39829E+02    0.63009E-07    0.12847E-03   -0.10922E-06
   173    0.51242E+04    0.86087E+00    0.00000E+00   -0.39254E+02    0.62656E-07    0.12696E-03   -0.10474E-06
   174    0.51503E+04    0.85005E+00    0.00000E+00   -0.38652E+02    0.62306E-07    0.12548E-03   -0.10029E-06
   175    0.51761E+04    0.83923E+00    0.00000E+00   -0.38021E+02    0.61959E-07    0.12403E-03   -0.95867E-07
   176    0.52013E+04    0.82840E+00    0.00000E+00   -0.37362E+02    0.61614E-07    0.12260E-03   -0.91470E-07
   177    0.52261E+04    0.81765E+00    0.00000E+00   -0.36676E+02    0.61273E-07    0.12119E-03   -0.87091E-07
   178    0.52504E+04    0.80706E+00    0.00000E+00   -0.35962E+02    0.60935E-07    0.11980E-03   -0.82732E-07
   179    0.52742E+04    0.79653E+00    0.00000E+00   -0.35220E+02    0.60599E-07    0.11844E-03   -0.78397E-07
   180    0.52976E+04    0.78616E+00    0.00000E+00   -0.34449E+02    0.60267E-07    0.11710E-03   -0.74090E-07
   181    0.53205E+04    0.77602E+00    0.00000E+00   -0.33652E+02    0.59937E-07    0.11579E-03   -0.69817E-07
   182    0.53428E+04    0.76611E+00    0.00000E+00   -0.32827E+02    0.59610E-07    0.11449E-03   -0.65581E-07
   183    0.53647E+04    0.75637E+00    0.00000E+00   -0.31976E+02    0.59286E-07    0.11322E-03   -0.61386E-07
   184    0.53861E+04    0.74697E+00    0.00000E+00   -0.31097E+02    0.58964E-07    0.11196E-03   -0.57236E-07
   185    0.54070E+04    0.73788E+00    0.00000E+00   -0.30191E+02    0.58646E-07    0.11073E-03   -0.53136E-07
   186    0.54273E+04    0.72912E+00    0.00000E+00   -0.29259E+02    0.58330E-07    0.10951E-03   -0.49090E-07
   187    0.54471E+04    0.72074E+00    0.00000E+00   -0.28300E+02    0.58017E-07    0.10832E-03   -0.45103E-07
   188    0.54665E+04    0.71278E+00    0.00000E+00   -0.27315E+02    0.57706E-07    0.10714E-03   -0.41178E-07
   189    0.54852E+04    0.70527E+00    0.00000E+00   -0.26304E+02    0.57398E-07    0.10598E-03   -0.37320E-07
   190    0.55035E+04    0.69824E+00    0.00000E+00   -0.25268E+02    0.57093E-07    0.10484E-03   -0.33533E-07
   191    0.55211E+04    0.69172E+00    0.00000E+00   -0.24206E+02    0.56790E-07    0.10372E-03   -0.29821E-07
   192    0.55383E+04    0.68574E+00    0.00000E+00   -0.23119E+02    0.56490E-07    0.10261E-03   -0.26188E-07
